5969.0500 3.72483158
5969.1000 3.71085702
5969.1500 3.69688246
5969.2000 3.7097593
5969.2500 3.7470852
5969.3000 3.78441111
5969.3500 3.82173701
5969.4000 3.85906292
5969.4500 3.89638882
5969.5000 3.89008838
5969.5500 3.87630761
5969.6000 3.86252683
5969.6500 3.84874605
5969.7000 3.83496527
5969.7500 3.83147789
5969.8000 3.87324414
5969.8500 3.9150104
5969.9000 3.95677665
5969.9500 3.9985429
5970.0000 4.04030915
5970.0500 4.05067619
5970.1000 4.03187829
5970.1500 4.0130804
5970.2000 3.9942825
5970.2500 3.97548461
5970.3000 3.95668671
5970.3500 3.92771438
5970.4000 3.89698922
5970.4500 3.86626407
5970.5000 3.83553892
5970.5500 3.80481376
5970.6000 3.77066711
5970.6500 3.72184795
5970.7000 3.67302879
5970.7500 3.62420963
5970.8000 3.57539047
5970.8500 3.52657131
5970.9000 3.50762434
5970.9500 3.51553054
5971.0000 3.52343674
5971.0500 3.53134295
5971.1000 3.53924915
5971.1500 3.54715535
5971.2000 3.56826514
5971.2500 3.59142527
5971.3000 3.61458539
5971.3500 3.63774552
5971.4000 3.66090565
5971.4500 3.68547643
5971.5000 3.71548367
5971.5500 3.74549091
5971.6000 3.77549815
5971.6500 3.80550539
5971.7000 3.83551263
5971.7500 3.83219118
5971.8000 3.8013708
5971.8500 3.77055041
5971.9000 3.73973003
5971.9500 3.70890965
5972.0000 3.67808927
5972.0500 3.70352268
5972.1000 3.73581804
5972.1500 3.7681134
5972.2000 3.80040876
5972.2500 3.83270412
5972.3000 3.8580682
5972.3500 3.86100638
5972.4000 3.86394455
5972.4500 3.86688272
5972.5000 3.8698209
5972.5500 3.87275907
5972.6000 3.84315463
5972.6500 3.79021468
5972.7000 3.73727472
5972.7500 3.68433477
5972.8000 3.63139481
5972.8500 3.57845486
5972.9000 3.57931782
5972.9500 3.58422222
5973.0000 3.58912663
5973.0500 3.59403103
5973.1000 3.59893543
5973.1500 3.60776772
5973.2000 3.62673328
5973.2500 3.64569884
5973.3000 3.6646644
5973.3500 3.68362996
5973.4000 3.70259552
5973.4500 3.71700281
5973.5000 3.72873322
5973.5500 3.74046362
5973.6000 3.75219403
5973.6500 3.76392443
5973.7000 3.77565484
5973.7500 3.78541921
5973.8000 3.79514785
5973.8500 3.8048765
5973.9000 3.81460515
5973.9500 3.8243338
5974.0000 3.82354748
5974.0500 3.80195896
5974.1000 3.78037044
5974.1500 3.75878192
5974.2000 3.7371934
5974.2500 3.71560488
5974.3000 3.69163018
5974.3500 3.66658756
5974.4000 3.64154494
5974.4500 3.61650233
5974.5000 3.59145971
5974.5500 3.57012713
5974.6000 3.62342583
5974.6500 3.67672452
5974.7000 3.73002322
5974.7500 3.78332192
5974.8000 3.83662061
5974.8500 3.85420849
5974.9000 3.81940973
5974.9500 3.78461096
5975.0000 3.74981219
5975.0500 3.71501343
5975.1000 3.68021466
5975.1500 3.72602092
5975.2000 3.79661295
5975.2500 3.86720499
5975.3000 3.93779703
5975.3500 4.00838907
5975.4000 4.06459253
5975.4500 4.02076362
5975.5000 3.9769347
5975.5500 3.93310579
5975.6000 3.88927688
5975.6500 3.84544796
5975.7000 3.80173836
5975.7500 3.75815387
5975.8000 3.71456937
5975.8500 3.67098488
5975.9000 3.62740038
5975.9500 3.58381589
5976.0000 3.61875037
5976.0500 3.66732277
5976.1000 3.71589517
5976.1500 3.76446757
5976.2000 3.81303997
5976.2500 3.84971321
5976.3000 3.84353827
5976.3500 3.83736333
5976.4000 3.83118839
5976.4500 3.82501345
5976.5000 3.81883851
5976.5500 3.78026064
5976.6000 3.71861527
5976.6500 3.6569699
5976.7000 3.59532453
5976.7500 3.53367915
5976.8000 3.47203378
5976.8500 3.4508003
5976.9000 3.43158581
5976.9500 3.41237131
5977.0000 3.39315682
5977.0500 3.37394233
5977.1000 3.36700989
5977.1500 3.38592005
5977.2000 3.4048302
5977.2500 3.42374036
5977.3000 3.44265052
5977.3500 3.46156067
5977.4000 3.52439453
5977.4500 3.6066535
5977.5000 3.68891247
5977.5500 3.77117144
5977.6000 3.85343041
5977.6500 3.92859331
5977.7000 3.90340068
5977.7500 3.87820806
5977.8000 3.85301544
5977.8500 3.82782282
5977.9000 3.80263019
5977.9500 3.77084105
5978.0000 3.7306627
5978.0500 3.69048435
5978.1000 3.650306
5978.1500 3.61012765
5978.2000 3.5699493
5978.2500 3.61970239
5978.3000 3.68976056
5978.3500 3.75981873
5978.4000 3.8298769
5978.4500 3.89993507
5978.5000 3.9498239
5978.5500 3.91531972
5978.6000 3.88081553
5978.6500 3.84631135
5978.7000 3.81180717
5978.7500 3.77730298
5978.8000 3.76735382
5978.8500 3.77581911
5978.9000 3.78428441
5978.9500 3.79274971
5979.0000 3.80121501
5979.0500 3.8096803
5979.1000 3.78731911
5979.1500 3.76338608
5979.2000 3.73945304
5979.2500 3.71552001
5979.3000 3.69158698
5979.3500 3.65987574
5979.4000 3.61258386
5979.4500 3.56529197
5979.5000 3.51800009
5979.5500 3.4707082
5979.6000 3.42341631
5979.6500 3.46069277
5979.7000 3.53151918
5979.7500 3.6023456
5979.8000 3.67317201
5979.8500 3.74399843
5979.9000 3.80674131
5979.9500 3.79706389
5980.0000 3.78738646
5980.0500 3.77770903
5980.1000 3.7680316
5980.1500 3.75835417
5980.2000 3.74738477
5980.2500 3.73505077
5980.3000 3.72271678
5980.3500 3.71038279
5980.4000 3.69804879
5980.4500 3.6857148
5980.5000 3.6965125
5980.5500 3.71065317
5980.6000 3.72479385
5980.6500 3.73893453
5980.7000 3.75307521
5980.7500 3.74264068
5980.8000 3.6631967
5980.8500 3.58375273
5980.9000 3.50430875
5980.9500 3.42486477
5981.0000 3.34542079
5981.0500 3.35548223
5981.1000 3.41311834
5981.1500 3.47075445
5981.2000 3.52839055
5981.2500 3.58602666
5981.3000 3.64032355
5981.3500 3.62335925
5981.4000 3.60639495
5981.4500 3.58943065
5981.5000 3.57246634
5981.5500 3.55550204
5981.6000 3.53716931
5981.6500 3.51708114
5981.7000 3.49699298
5981.7500 3.47690481
5981.8000 3.45681664
5981.8500 3.43672847
5981.9000 3.42505577
5981.9500 3.41507232
5982.0000 3.40508888
5982.0500 3.39510544
5982.1000 3.38512199
5982.1500 3.39342823
5982.2000 3.46328779
5982.2500 3.53314735
5982.3000 3.60300691
5982.3500 3.67286648
5982.4000 3.74272604
5982.4500 3.75955085
5982.5000 3.74479747
5982.5500 3.73004409
5982.6000 3.71529072
5982.6500 3.70053734
5982.7000 3.68666569
5982.7500 3.7058362
5982.8000 3.72500671
5982.8500 3.74417722
5982.9000 3.76334773
5982.9500 3.78251824
5983.0000 3.78739541
5983.0500 3.77306595
5983.1000 3.7587365
5983.1500 3.74440705
5983.2000 3.7300776
5983.2500 3.71574815
5983.3000 3.69292247
5983.3500 3.66834204
5983.4000 3.64376161
5983.4500 3.61918118
5983.5000 3.59460075
5983.5500 3.57621059
5983.6000 3.57826043
5983.6500 3.58031026
5983.7000 3.58236009
5983.7500 3.58440992
5983.8000 3.58645975
5983.8500 3.57398428
5983.9000 3.55325154
5983.9500 3.53251881
5984.0000 3.51178608
5984.0500 3.49105334
5984.1000 3.47260055
5984.1500 3.50350719
5984.2000 3.53441383
5984.2500 3.56532046
5984.3000 3.5962271
5984.3500 3.62713374
5984.4000 3.62567524
5984.4500 3.58501228
5984.5000 3.54434932
5984.5500 3.50368636
5984.6000 3.4630234
5984.6500 3.42236044
5984.7000 3.40270591
5984.7500 3.38642127
5984.8000 3.37013663
5984.8500 3.35385199
5984.9000 3.33756735
5984.9500 3.32466483
5985.0000 3.32077823
5985.0500 3.31689163
5985.1000 3.31300504
5985.1500 3.30911844
5985.2000 3.30523184
5985.2500 3.32814363
5985.3000 3.36336153
5985.3500 3.39857943
5985.4000 3.43379733
5985.4500 3.46901522
5985.5000 3.50161185
5985.5500 3.51042973
5985.6000 3.5192476
5985.6500 3.52806548
5985.7000 3.53688336
5985.7500 3.54570124
5985.8000 3.55140115
5985.8500 3.55416192
5985.9000 3.55692269
5985.9500 3.55968345
5986.0000 3.56244422
5986.0500 3.56520498
5986.1000 3.55242533
5986.1500 3.53850667
5986.2000 3.52458801
5986.2500 3.51066935
5986.3000 3.49675068
5986.3500 3.47903355
5986.4000 3.45426661
5986.4500 3.42949966
5986.5000 3.40473272
5986.5500 3.37996578
5986.6000 3.35519884
5986.6500 3.34564906
5986.7000 3.34064312
5986.7500 3.33563718
5986.8000 3.33063125
5986.8500 3.32562531
5986.9000 3.32537247
5986.9500 3.34519223
5987.0000 3.36501198
5987.0500 3.38483174
5987.1000 3.4046515
5987.1500 3.42447125
5987.2000 3.43362718
5987.2500 3.43608875
5987.3000 3.43855033
5987.3500 3.4410119
5987.4000 3.44347348
5987.4500 3.44592152
5987.5000 3.44803351
5987.5500 3.45014551
5987.6000 3.4522575
5987.6500 3.4543695
5987.7000 3.45648149
5987.7500 3.47056985
5987.8000 3.49846216
5987.8500 3.52635447
5987.9000 3.55424678
5987.9500 3.58213909
5988.0000 3.6100314
5988.0500 3.59228008
5988.1000 3.56899597
5988.1500 3.54571186
5988.2000 3.52242775
5988.2500 3.49914364
5988.3000 3.48794953
5988.3500 3.5023635
5988.4000 3.51677748
5988.4500 3.53119146
5988.5000 3.54560543
5988.5500 3.56001941
5988.6000 3.54057298
5988.6500 3.50990042
5988.7000 3.47922786
5988.7500 3.4485553
5988.8000 3.41788274
5988.8500 3.39602929
5988.9000 3.41360197
5988.9500 3.43117465
5989.0000 3.44874733
5989.0500 3.46632001
5989.1000 3.48389269
5989.1500 3.4885821
5989.2000 3.48524282
5989.2500 3.48190355
5989.3000 3.47856428
5989.3500 3.475225
5989.4000 3.47203856
5989.4500 3.47170584
5989.5000 3.47137312
5989.5500 3.4710404
5989.6000 3.47070768
5989.6500 3.47037496
5989.7000 3.47833235
5989.7500 3.49501963
5989.8000 3.51170691
5989.8500 3.52839419
5989.9000 3.54508146
5989.9500 3.56176874
5990.0000 3.53450087
5990.0500 3.50365958
5990.1000 3.47281829
5990.1500 3.441977
5990.2000 3.41113572
5990.2500 3.4012753
5990.3000 3.4280678
5990.3500 3.45486031
5990.4000 3.48165281
5990.4500 3.50844531
5990.5000 3.53523782
5990.5500 3.50980927
5990.6000 3.47171056
5990.6500 3.43361186
5990.7000 3.39551316
5990.7500 3.35741445
5990.8000 3.33186809
5990.8500 3.34459967
5990.9000 3.35733124
5990.9500 3.37006282
5991.0000 3.38279439
5991.0500 3.39552597
5991.1000 3.38798252
5991.1500 3.37135693
5991.2000 3.35473135
5991.2500 3.33810576
5991.3000 3.32148018
5991.3500 3.31031914
5991.4000 3.33393049
5991.4500 3.35754184
5991.5000 3.38115319
5991.5500 3.40476454
5991.6000 3.4283759
5991.6500 3.4166733
5991.7000 3.37965724
5991.7500 3.34264119
5991.8000 3.30562513
5991.8500 3.26860907
5991.9000 3.23399285
5991.9500 3.27532534
5992.0000 3.31665782
5992.0500 3.3579903
5992.1000 3.39932278
5992.1500 3.44065526
5992.2000 3.44029921
5992.2500 3.39483049
5992.3000 3.34936177
5992.3500 3.30389306
5992.4000 3.25842434
5992.4500 3.21295562
5992.5000 3.24054016
5992.5500 3.27350421
5992.6000 3.30646826
5992.6500 3.33943231
5992.7000 3.37239635
5992.7500 3.38810696
5992.8000 3.37614485
5992.8500 3.36418273
5992.9000 3.35222061
5992.9500 3.34025849
5993.0000 3.32829638
5993.0500 3.3152145
5993.1000 3.3019164
5993.1500 3.28861831
5993.2000 3.27532021
5993.2500 3.26202212
5993.3000 3.25909985
5993.3500 3.28112136
5993.4000 3.30314287
5993.4500 3.32516439
5993.5000 3.3471859
5993.5500 3.36920741
5993.6000 3.37777973
5993.6500 3.38188981
5993.7000 3.38599989
5993.7500 3.39010998
5993.8000 3.39422006
5993.8500 3.39607971
5993.9000 3.38944624
5993.9500 3.38281278
5994.0000 3.37617931
5994.0500 3.36954584
5994.1000 3.36291237
5994.1500 3.3452302
5994.2000 3.3220952
5994.2500 3.29896021
5994.3000 3.27582522
5994.3500 3.25269022
5994.4000 3.2354182
5994.4500 3.25699142
5994.5000 3.27856465
5994.5500 3.30013787
5994.6000 3.3217111
5994.6500 3.34328432
5994.7000 3.34070109
5994.7500 3.32162157
5994.8000 3.30254204
5994.8500 3.28346252
5994.9000 3.264383
5994.9500 3.24774769
5995.0000 3.27024753
5995.0500 3.29274737
5995.1000 3.31524721
5995.1500 3.33774704
5995.2000 3.36024688
5995.2500 3.36801653
5995.3000 3.3624508
5995.3500 3.35688506
5995.4000 3.35131933
5995.4500 3.3457536
5995.5000 3.34018787
5995.5500 3.37103631
5995.6000 3.40216329
5995.6500 3.43329027
5995.7000 3.46441726
5995.7500 3.49554424
5995.8000 3.50962151
5995.8500 3.50380147
5995.9000 3.49798143
5995.9500 3.4921614
5996.0000 3.48634136
5996.0500 3.48052133
5996.1000 3.47108896
5996.1500 3.46139308
5996.2000 3.45169721
5996.2500 3.44200134
5996.3000 3.43230547
5996.3500 3.43214193
5996.4000 3.44603734
5996.4500 3.45993275
5996.5000 3.47382817
5996.5500 3.48772358
5996.6000 3.50161899
5996.6500 3.49724302
5996.7000 3.49031884
5996.7500 3.48339466
5996.8000 3.47647048
5996.8500 3.4695463
5996.9000 3.45987278
5996.9500 3.44515226
5997.0000 3.43043175
5997.0500 3.41571124
5997.1000 3.40099072
5997.1500 3.38627021
5997.2000 3.35660331
5997.2500 3.32385737
5997.3000 3.29111144
5997.3500 3.25836551
5997.4000 3.22561957
5997.4500 3.20774401
5997.5000 3.22340116
5997.5500 3.23905831
5997.6000 3.25471546
5997.6500 3.27037261
5997.7000 3.28602976
5997.7500 3.3268828
5997.8000 3.37456509
5997.8500 3.42224737
5997.9000 3.46992966
5997.9500 3.51761195
5998.0000 3.54262555
5998.0500 3.50565556
5998.1000 3.46868558
5998.1500 3.4317156
5998.2000 3.39474562
5998.2500 3.35777563
5998.3000 3.34899545
5998.3500 3.34959597
5998.4000 3.35019649
5998.4500 3.350797
5998.5000 3.35139752
5998.5500 3.35185551
5998.6000 3.35184782
5998.6500 3.35184013
5998.7000 3.35183244
5998.7500 3.35182475
5998.8000 3.35181706
5998.8500 3.34754806
5998.9000 3.34162088
5998.9500 3.3356937
5999.0000 3.32976652
5999.0500 3.32383934
5999.1000 3.32020853
5999.1500 3.32537975
5999.2000 3.33055097
5999.2500 3.33572219
5999.3000 3.34089342
5999.3500 3.34606464
5999.4000 3.33943707
5999.4500 3.32764236
5999.5000 3.31584765
5999.5500 3.30405293
5999.6000 3.29225822
5999.6500 3.28187299
5999.7000 3.27767772
5999.7500 3.27348244
5999.8000 3.26928716
5999.8500 3.26509188
5999.9000 3.2608966
5999.9500 3.26854779
6000.0000 3.28185085
6000.0500 3.2951539
6000.1000 3.30845696
6000.1500 3.32176001
6000.2000 3.33208136
6000.2500 3.32784911
6000.3000 3.32361687
6000.3500 3.31938462
6000.4000 3.31515238
6000.4500 3.31092013
6000.5000 3.31647526
6000.5500 3.32697021
6000.6000 3.33746517
6000.6500 3.34796013
6000.7000 3.35845508
6000.7500 3.3683835
6000.8000 3.37535118
6000.8500 3.38231886
6000.9000 3.38928654
6000.9500 3.39625422
6001.0000 3.40322191
6001.0500 3.39827149
6001.1000 3.38713097
6001.1500 3.37599045
6001.2000 3.36484993
6001.2500 3.35370941
6001.3000 3.34527387
6001.3500 3.35133995
6001.4000 3.35740603
6001.4500 3.36347211
6001.5000 3.36953819
6001.5500 3.37560427
6001.6000 3.35380445
6001.6500 3.31750536
6001.7000 3.28120628
6001.7500 3.2449072
6001.8000 3.20860812
6001.8500 3.17923178
6001.9000 3.18625163
6001.9500 3.19327148
6002.0000 3.20029133
6002.0500 3.20731118
6002.1000 3.21433103
6002.1500 3.21473636
6002.2000 3.21178506
6002.2500 3.20883376
6002.3000 3.20588247
6002.3500 3.20293117
6002.4000 3.20575966
6002.4500 3.23712407
6002.5000 3.26848849
6002.5500 3.2998529
6002.6000 3.33121732
6002.6500 3.36258174
6002.7000 3.36368406
6002.7500 3.3502156
6002.8000 3.33674713
6002.8500 3.32327867
6002.9000 3.30981021
6002.9500 3.29461623
6003.0000 3.27172243
6003.0500 3.24882863
6003.1000 3.22593483
6003.1500 3.20304103
6003.2000 3.18014722
6003.2500 3.18468788
6003.3000 3.20140196
6003.3500 3.21811604
6003.4000 3.23483012
6003.4500 3.2515442
6003.5000 3.26072266
6003.5500 3.24044984
6003.6000 3.22017702
6003.6500 3.1999042
6003.7000 3.17963139
6003.7500 3.15935857
6003.8000 3.15033986
6003.8500 3.14577782
6003.9000 3.14121577
6003.9500 3.13665373
6004.0000 3.13209168
6004.0500 3.13283154
6004.1000 3.15127815
6004.1500 3.16972475
6004.2000 3.18817136
6004.2500 3.20661797
6004.3000 3.22506457
6004.3500 3.21419088
6004.4000 3.19333619
6004.4500 3.1724815
6004.5000 3.1516268
6004.5500 3.13077211
6004.6000 3.10605177
6004.6500 3.07050745
6004.7000 3.03496313
6004.7500 2.9994188
6004.8000 2.96387448
6004.8500 2.92833015
6004.9000 2.96917259
6004.9500 3.03133714
6005.0000 3.0935017
6005.0500 3.15566625
6005.1000 3.2178308
6005.1500 3.26626
6005.2000 3.28293003
6005.2500 3.29960006
6005.3000 3.3162701
6005.3500 3.33294013
6005.4000 3.34961017
6005.4500 3.33550845
6005.5000 3.31481393
6005.5500 3.29411942
6005.6000 3.2734249
6005.6500 3.25273038
6005.7000 3.23686236
6005.7500 3.2300888
6005.8000 3.22331525
6005.8500 3.2165417
6005.9000 3.20976815
6005.9500 3.2029946
6006.0000 3.1980909
6006.0500 3.19346323
6006.1000 3.18883557
6006.1500 3.1842079
6006.2000 3.17958023
6006.2500 3.17509744
6006.3000 3.1708342
6006.3500 3.16657095
6006.4000 3.16230771
6006.4500 3.15804447
6006.5000 3.15378123
6006.5500 3.16578534
6006.6000 3.17910418
6006.6500 3.19242302
6006.7000 3.20574187
6006.7500 3.21906071
6006.8000 3.21264951
6006.8500 3.18255006
6006.9000 3.15245061
6006.9500 3.12235116
6007.0000 3.09225171
6007.0500 3.06215226
6007.1000 3.08225018
6007.1500 3.10310615
6007.2000 3.12396212
6007.2500 3.1448181
6007.3000 3.16567407
6007.3500 3.15517302
6007.4000 3.1154171
6007.4500 3.07566118
6007.5000 3.03590526
6007.5500 2.99614934
6007.6000 2.96007389
6007.6500 2.99238381
6007.7000 3.02469372
6007.7500 3.05700363
6007.8000 3.08931355
6007.8500 3.12162346
6007.9000 3.12904882
6007.9500 3.11891633
6008.0000 3.10878384
6008.0500 3.09865136
6008.1000 3.08851887
6008.1500 3.07916799
6008.2000 3.07538649
6008.2500 3.07160498
6008.3000 3.06782347
6008.3500 3.06404197
6008.4000 3.06026046
6008.4500 3.06926314
6008.5000 3.08481241
6008.5500 3.10036168
6008.6000 3.11591095
6008.6500 3.13146022
6008.7000 3.14294287
6008.7500 3.13827247
6008.8000 3.13360208
6008.8500 3.12893169
6008.9000 3.1242613
6008.9500 3.1195909
6009.0000 3.11819964
6009.0500 3.11794606
6009.1000 3.11769247
6009.1500 3.11743889
6009.2000 3.11718531
6009.2500 3.1151112
6009.3000 3.108475
6009.3500 3.10183879
6009.4000 3.09520259
6009.4500 3.08856638
6009.5000 3.08193018
6009.5500 3.08548618
6009.6000 3.09113626
6009.6500 3.09678635
6009.7000 3.10243643
6009.7500 3.10808652
6009.8000 3.12167252
6009.8500 3.14846242
6009.9000 3.17525231
6009.9500 3.20204221
6010.0000 3.2288321
6010.0500 3.255622
6010.1000 3.22223376
6010.1500 3.18380832
6010.2000 3.14538288
6010.2500 3.10695744
6010.3000 3.06853199
6010.3500 3.0567212
6010.4000 3.07472631
6010.4500 3.09273142
6010.5000 3.11073654
6010.5500 3.12874165
6010.6000 3.1466965
6010.6500 3.16241974
6010.7000 3.17814299
6010.7500 3.19386623
6010.8000 3.20958948
6010.8500 3.22531272
6010.9000 3.23227818
6010.9500 3.23274225
6011.0000 3.23320632
6011.0500 3.23367039
6011.1000 3.23413446
6011.1500 3.23201909
6011.2000 3.2122303
6011.2500 3.19244151
6011.3000 3.17265272
6011.3500 3.15286393
6011.4000 3.13307513
6011.4500 3.12378765
6011.5000 3.11938977
6011.5500 3.11499189
6011.6000 3.11059402
6011.6500 3.10619614
6011.7000 3.10553518
6011.7500 3.11678816
6011.8000 3.12804114
6011.8500 3.13929412
6011.9000 3.1505471
6011.9500 3.16180008
6012.0000 3.15208983
6012.0500 3.13703183
6012.1000 3.12197382
6012.1500 3.10691582
6012.2000 3.09185781
6012.2500 3.08808681
6012.3000 3.10471177
6012.3500 3.12133674
6012.4000 3.13796171
6012.4500 3.15458668
6012.5000 3.17121164
6012.5500 3.16545216
6012.6000 3.15767372
6012.6500 3.14989527
6012.7000 3.14211683
6012.7500 3.13433839
6012.8000 3.12969782
6012.8500 3.12845926
6012.9000 3.1272207
6012.9500 3.12598214
6013.0000 3.12474358
6013.0500 3.12287859
6013.1000 3.10735922
6013.1500 3.09183986
6013.2000 3.07632049
6013.2500 3.06080112
6013.3000 3.04528176
6013.3500 3.04468812
6013.4000 3.05365946
6013.4500 3.06263079
6013.5000 3.07160212
6013.5500 3.08057345
6013.6000 3.08902456
6013.6500 3.09504921
6013.7000 3.10107385
6013.7500 3.1070985
6013.8000 3.11312314
6013.8500 3.11914779
6013.9000 3.14269325
6013.9500 3.17223047
6014.0000 3.2017677
6014.0500 3.23130493
6014.1000 3.26084216
6014.1500 3.27286187
6014.2000 3.24684285
6014.2500 3.22082383
6014.3000 3.19480481
6014.3500 3.16878579
6014.4000 3.14276677
6014.4500 3.14305562
6014.5000 3.14669674
6014.5500 3.15033786
6014.6000 3.15397897
6014.6500 3.15762009
6014.7000 3.15032785
6014.7500 3.13020936
6014.8000 3.11009088
6014.8500 3.0899724
6014.9000 3.06985391
6014.9500 3.05155225
6015.0000 3.08352574
6015.0500 3.11549923
6015.1000 3.14747271
6015.1500 3.1794462
6015.2000 3.21141969
6015.2500 3.20949179
6015.3000 3.18599037
6015.3500 3.16248895
6015.4000 3.13898753
6015.4500 3.11548611
6015.5000 3.0939337
6015.5500 3.08075157
6015.6000 3.06756944
6015.6500 3.05438731
6015.7000 3.04120519
6015.7500 3.02802306
6015.8000 3.03969304
6015.8500 3.05886399
6015.9000 3.07803493
6015.9500 3.09720588
6016.0000 3.11637683
6016.0500 3.13007884
6016.1000 3.13357771
6016.1500 3.13707658
6016.2000 3.14057545
6016.2500 3.14407432
6016.3000 3.14757318
6016.3500 3.11643009
6016.4000 3.08273121
6016.4500 3.04903234
6016.5000 3.01533346
6016.5500 2.98163459
6016.6000 2.97823121
6016.6500 3.0033415
6016.7000 3.02845179
6016.7500 3.05356208
6016.8000 3.07867237
6016.8500 3.10041518
6016.9000 3.09202891
6016.9500 3.08364264
6017.0000 3.07525637
6017.0500 3.0668701
6017.1000 3.05848383
6017.1500 3.07577629
6017.2000 3.1047441
6017.2500 3.13371191
6017.3000 3.16267973
6017.3500 3.19164754
6017.4000 3.2045787
6017.4500 3.17541671
6017.5000 3.14625473
6017.5500 3.11709274
6017.6000 3.08793075
6017.6500 3.05876876
6017.7000 3.05159226
6017.7500 3.04782239
6017.8000 3.04405252
6017.8500 3.04028265
6017.9000 3.03651278
6017.9500 3.03514844
6018.0000 3.03663851
6018.0500 3.03812858
6018.1000 3.03961866
6018.1500 3.04110873
6018.2000 3.04343148
6018.2500 3.06146074
6018.3000 3.07949001
6018.3500 3.09751928
6018.4000 3.11554854
6018.4500 3.13357781
6018.5000 3.12079649
6018.5500 3.09104931
6018.6000 3.06130214
6018.6500 3.03155496
6018.7000 3.00180779
6018.7500 2.98330402
6018.8000 3.00021689
6018.8500 3.01712975
6018.9000 3.03404262
6018.9500 3.05095549
6019.0000 3.06786835
6019.0500 3.0751948
6019.1000 3.08067576
6019.1500 3.08615672
6019.2000 3.09163768
